,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
1065,David Harrison,4.75,0.28,2.7,0.9,1.82,0.32,0.95,1.15,47.25,13.45,1.9,3.55,0.53,0.53,0.98,1.83,0.52
1066,Henry Ellenson,4.73,0.83,3.27,0.46,2.81,0.14,0.04,0.31,14.57,11.19,1.64,4.37,0.35,0.42,0.77,0.99,0.77
1067,Tyrone Wallace,4.72,1.05,2.0,0.3,1.7,0.55,0.2,0.78,28.0,15.6,1.85,4.52,0.38,0.41,0.88,1.38,0.54
1068,Kendall Marshall,4.72,4.32,1.42,0.15,1.3,0.68,0.08,1.68,40.0,17.95,1.83,4.6,0.4,0.48,0.3,0.42,0.67
1069,Lorenzen Wright,4.71,0.59,4.1,1.27,2.83,0.42,0.48,0.77,45.89,16.68,1.98,4.5,0.39,0.39,0.74,1.22,0.53
1070,TyTy Washington Jr.,4.7,1.5,1.5,0.1,1.4,0.5,0.1,0.5,31.0,14.0,1.9,5.2,0.36,0.42,0.3,0.6,0.56
1071,Christian Eyenga,4.7,0.8,2.2,0.68,1.52,0.43,0.75,0.7,14.5,17.23,1.85,4.95,0.33,0.35,0.82,1.18,0.62
1072,Christian Braun,4.7,0.8,2.4,0.6,1.8,0.5,0.2,0.5,76.0,15.5,1.9,3.8,0.5,0.55,0.5,0.8,0.62
1073,Chris Andersen,4.7,0.42,4.38,1.47,2.9,0.42,1.16,0.62,43.62,15.7,1.68,3.16,0.51,0.52,1.33,2.06,0.65
1074,Austin Croshere,4.7,0.87,3.34,0.91,2.41,0.23,0.13,0.69,42.44,13.18,1.56,4.0,0.38,0.44,1.08,1.33,0.72
1075,Amir Coffey,4.7,1.05,1.48,0.28,1.18,0.3,0.1,0.45,45.25,13.25,1.62,3.75,0.43,0.5,0.85,1.12,0.72
1076,Gerald Fitch,4.7,1.8,1.7,0.4,1.3,0.4,0.3,0.8,18.0,13.3,1.7,4.9,0.34,0.38,0.9,1.3,0.74
1077,Cameron McGriff,4.7,1.0,5.0,2.0,3.0,0.0,0.3,0.0,3.0,15.3,1.7,4.7,0.36,0.43,0.7,0.7,1.0
1078,Antoine Wright,4.69,0.92,2.0,0.51,1.5,0.38,0.25,0.7,44.12,17.01,1.79,4.44,0.38,0.42,0.62,0.95,0.64
1079,Theo Ratliff,4.69,0.53,4.46,1.48,2.98,0.4,1.96,0.92,38.47,21.19,1.79,3.77,0.45,0.45,1.11,1.63,0.63
1080,Tim Frazier,4.69,3.86,2.15,0.47,1.68,0.56,0.07,1.46,26.38,17.24,1.74,4.55,0.38,0.42,0.8,1.27,0.64
1081,D.J. Wilson,4.69,0.73,2.96,0.46,2.5,0.39,0.3,0.51,25.86,11.49,1.76,3.87,0.47,0.54,0.59,0.86,0.62
1082,Tony Bradley,4.68,0.51,4.01,1.59,2.44,0.29,0.52,0.56,27.62,11.01,2.04,3.38,0.57,0.58,0.54,0.8,0.73
1083,Walter Herrmann,4.68,0.4,1.94,0.52,1.42,0.2,0.04,0.36,39.4,11.16,1.76,4.04,0.42,0.5,0.52,0.64,0.81
1084,Mitch Creek,4.67,1.17,2.3,1.17,1.17,0.57,0.0,0.4,3.33,10.2,1.97,3.9,0.5,0.5,0.77,1.07,0.71
1085,Jeff Foster,4.66,0.98,6.8,2.78,4.02,0.63,0.38,0.79,59.2,20.34,1.85,3.66,0.5,0.5,0.94,1.53,0.61
1086,Jeff Adrien,4.66,0.6,4.39,1.43,2.94,0.3,0.51,0.56,29.43,13.74,1.76,3.61,0.47,0.47,1.17,1.86,0.6
1087,Matthew Dellavedova,4.65,3.45,1.55,0.29,1.27,0.39,0.04,1.09,47.91,17.35,1.64,4.38,0.36,0.45,0.62,0.73,0.84
1088,Horace Grant,4.65,1.35,2.9,0.9,2.0,0.5,0.2,0.35,30.0,18.55,2.15,4.55,0.47,0.47,0.35,0.5,0.72
1089,Luke Babbitt,4.65,0.6,2.15,0.29,1.86,0.22,0.16,0.44,43.1,13.62,1.66,4.17,0.39,0.51,0.32,0.44,0.72
1090,Thon Maker,4.64,0.61,2.81,0.79,2.01,0.34,0.69,0.53,46.71,13.61,1.61,3.66,0.45,0.51,0.96,1.34,0.7
1091,James Jones,4.64,0.46,1.55,0.26,1.28,0.29,0.27,0.29,50.64,13.89,1.49,3.74,0.39,0.52,0.66,0.79,0.8
1092,Derrick Brown,4.64,0.64,2.18,0.94,1.26,0.48,0.22,0.68,44.0,13.26,1.8,3.34,0.55,0.58,0.88,1.48,0.59
1093,Greg Buckner,4.64,1.26,2.43,0.59,1.81,0.79,0.14,0.69,63.0,18.3,1.8,4.11,0.43,0.48,0.59,0.73,0.79
1094,Kyle Weaver,4.63,1.37,1.93,0.37,1.6,0.57,0.43,0.97,24.33,15.53,1.6,4.07,0.39,0.47,0.83,1.03,0.8
1095,Mickaël Gelabale,4.63,0.77,2.27,0.7,1.53,0.33,0.2,0.6,48.33,15.83,1.83,3.9,0.47,0.52,0.63,0.8,0.82
1096,Aaron McKie,4.62,1.94,2.7,0.4,2.3,0.84,0.14,0.84,49.4,19.2,1.86,4.14,0.44,0.48,0.54,0.7,0.68
1097,Jordan Williams,4.6,0.3,3.6,1.5,2.1,0.5,0.3,0.5,43.0,14.8,1.8,3.5,0.51,0.51,1.0,1.5,0.65
1098,Moses Moody,4.6,0.6,1.6,0.35,1.2,0.2,0.15,0.4,57.5,12.35,1.6,3.55,0.46,0.56,0.55,0.75,0.74
1099,Festus Ezeli,4.6,0.4,4.33,1.7,2.63,0.3,0.97,0.77,56.67,14.03,1.77,3.4,0.51,0.51,1.07,1.87,0.56
1100,Frank Ntilikina,4.6,2.0,1.67,0.28,1.4,0.62,0.18,0.93,52.67,16.37,1.7,4.63,0.37,0.45,0.52,0.7,0.74
1101,Andrew White,4.6,0.4,2.3,0.3,2.0,0.2,0.1,0.5,15.0,13.9,1.7,4.9,0.34,0.47,0.1,0.3,0.25
1102,James Anderson,4.59,1.04,1.87,0.39,1.49,0.39,0.19,0.73,40.86,13.73,1.64,4.03,0.4,0.49,0.66,0.84,0.79
1103,Trenton Hassell,4.58,1.43,2.47,0.74,1.72,0.35,0.31,0.76,62.9,21.81,1.93,4.33,0.44,0.44,0.65,0.88,0.74
1104,Kelan Martin,4.58,0.54,1.96,0.48,1.48,0.28,0.24,0.42,25.2,11.72,1.8,4.52,0.33,0.39,0.38,0.44,0.81
1105,Jake Layman,4.57,0.48,1.57,0.38,1.15,0.4,0.25,0.48,40.5,12.18,1.75,3.97,0.41,0.47,0.53,0.72,0.72
1106,Tyrone Hill,4.55,0.52,5.52,1.95,3.58,0.6,0.4,0.98,29.25,19.77,1.85,4.3,0.46,0.46,0.88,1.27,0.69
1107,Nick Calathes,4.55,2.7,1.85,0.3,1.55,1.0,0.1,1.25,64.5,15.45,1.9,4.35,0.44,0.46,0.5,0.9,0.57
1108,Earl Barron,4.53,0.6,4.95,1.85,3.11,0.28,0.3,0.78,13.31,15.42,1.89,5.21,0.35,0.36,0.75,1.16,0.64
1109,Sam Young,4.53,0.6,2.07,0.62,1.47,0.5,0.22,0.67,47.33,13.47,1.75,4.3,0.39,0.42,0.8,1.13,0.71
1110,Braxton Key,4.53,0.65,2.78,0.75,2.05,0.6,0.55,0.75,6.25,11.27,1.85,3.9,0.6,0.62,0.52,0.82,0.69
1111,Walter McCarty,4.53,0.83,2.4,0.47,1.93,0.52,0.22,0.68,56.5,16.02,1.58,4.07,0.39,0.5,0.42,0.68,0.58
1112,Darius Miller,4.53,1.15,1.35,0.15,1.2,0.43,0.2,0.52,45.17,16.35,1.52,3.8,0.38,0.49,0.5,0.58,0.89
1113,Donnell Harvey,4.52,0.54,3.18,0.96,2.22,0.42,0.42,0.84,40.0,13.18,1.68,3.62,0.55,0.55,1.18,1.56,0.77
1114,Malik Allen,4.52,0.49,2.67,0.96,1.71,0.26,0.45,0.58,44.23,14.27,2.01,4.47,0.45,0.45,0.49,0.6,0.8
1115,Žarko Čabarkapa,4.52,0.48,2.02,0.72,1.3,0.2,0.12,0.66,38.0,9.6,1.7,3.64,0.47,0.49,0.94,1.22,0.8
1116,Josh McRoberts,4.52,1.68,3.38,0.94,2.45,0.44,0.35,0.8,38.46,16.38,1.79,3.92,0.43,0.47,0.62,0.85,0.69
1117,Donta Hall,4.5,0.52,4.35,1.62,2.72,0.35,0.7,0.57,7.75,14.4,1.67,2.42,0.61,0.61,1.2,2.12,0.56
1118,Chris Hunter,4.5,0.6,2.8,0.9,1.9,0.2,0.6,0.5,60.0,13.1,1.8,3.6,0.5,0.5,0.9,1.2,0.75
1119,Lavoy Allen,4.5,0.95,4.49,1.71,2.79,0.29,0.51,0.62,56.62,16.39,2.0,4.28,0.47,0.47,0.46,0.69,0.68
1120,Joe Crawford,4.5,0.5,2.0,0.5,1.5,0.5,0.0,0.0,2.0,11.5,1.5,5.0,0.3,0.35,1.0,1.0,1.0
1121,Sterling Brown,4.5,0.92,3.12,0.6,2.52,0.57,0.12,0.57,44.67,14.98,1.65,4.15,0.34,0.42,0.38,0.47,0.82
1122,Abdel Nader,4.48,0.56,1.94,0.28,1.68,0.4,0.3,0.7,40.4,12.66,1.6,3.74,0.41,0.49,0.68,0.96,0.69
1123,Jarred Vanderbilt,4.48,1.09,4.43,1.34,3.06,0.73,0.27,0.81,37.0,14.53,1.78,3.21,0.52,0.53,0.81,1.16,0.74
1124,Sundiata Gaines,4.48,1.72,1.48,0.43,1.02,0.68,0.03,0.97,22.83,11.82,1.7,4.2,0.4,0.44,0.75,1.48,0.5
1125,Alan Williams,4.48,0.8,4.55,1.2,3.35,0.55,0.35,0.75,16.75,10.28,1.72,3.58,0.48,0.48,1.0,1.6,0.61
1126,Solomon Hill,4.48,1.38,2.76,0.61,2.19,0.64,0.22,0.76,46.09,18.48,1.54,4.13,0.36,0.44,0.71,0.91,0.76
1127,James Singleton,4.47,0.57,4.29,1.53,2.77,0.46,0.59,0.69,42.86,15.06,1.74,3.86,0.44,0.46,0.86,1.0,0.86
1128,Shandon Anderson,4.45,0.9,2.4,0.68,1.72,0.57,0.15,1.0,57.0,19.08,1.68,4.13,0.37,0.39,0.85,1.12,0.77
1129,Rodney Buford,4.45,0.65,1.85,0.4,1.4,0.45,0.05,0.35,43.0,13.45,1.9,5.05,0.36,0.38,0.35,0.5,0.66
1130,Sam Hauser,4.45,0.65,1.85,0.3,1.5,0.2,0.2,0.25,53.0,11.1,1.6,3.45,0.46,0.64,0.1,0.1,0.71
1131,Eduardo Nájera,4.44,0.81,3.28,1.2,2.1,0.68,0.33,0.66,45.07,16.91,1.76,3.88,0.45,0.48,0.68,1.04,0.61
1132,Vander Blue,4.43,1.63,1.9,0.33,1.57,0.57,0.0,1.43,3.33,17.0,1.8,5.77,0.33,0.34,0.5,1.53,0.37
1133,Tarence Kinsey,4.43,0.43,1.3,0.37,0.93,0.53,0.0,0.57,36.33,11.43,1.67,3.73,0.44,0.48,0.93,1.1,0.83
1134,Justin Hamilton,4.43,0.53,2.34,0.93,1.4,0.69,0.44,0.66,23.14,13.63,1.67,3.56,0.46,0.51,0.73,0.84,0.88
1135,Bobby Brown,4.42,1.51,0.69,0.15,0.52,0.26,0.01,0.81,33.88,10.71,1.76,4.65,0.37,0.44,0.32,0.36,0.82
1136,Dean Wade,4.42,0.8,2.82,0.5,2.35,0.5,0.3,0.38,42.5,16.15,1.62,3.58,0.5,0.61,0.3,0.45,0.52
1137,Monty Williams,4.4,1.2,2.1,0.6,1.6,0.6,0.2,0.8,21.0,13.1,1.6,3.8,0.42,0.42,1.1,1.5,0.75
1138,Corey Benjamin,4.4,1.1,3.4,1.1,2.3,0.1,0.2,0.7,9.0,16.9,1.4,4.8,0.3,0.33,1.3,1.8,0.75
1139,Pierre Jackson,4.4,2.4,1.1,0.1,1.0,0.3,0.0,0.4,8.0,10.5,1.6,4.9,0.33,0.37,0.8,0.9,0.86
1140,Shaquille Harrison,4.4,1.88,2.29,0.34,1.98,0.91,0.3,0.68,26.75,14.06,1.66,4.01,0.39,0.41,0.88,1.19,0.77
1141,A.J. Green,4.4,0.6,1.3,0.2,1.1,0.2,0.0,0.3,35.0,9.9,1.5,3.6,0.42,0.6,0.1,0.1,1.0
1142,Vítor Luiz Faverani,4.4,0.4,3.5,1.1,2.3,0.4,0.7,1.1,37.0,13.2,1.7,4.0,0.44,0.48,0.6,1.0,0.65
1143,Andrew Harrison,4.4,1.72,1.28,0.3,0.98,0.33,0.18,0.77,27.0,13.48,1.4,3.95,0.35,0.4,1.18,1.42,0.8
1144,Alexis Ajinça,4.4,0.34,2.98,0.86,2.14,0.31,0.54,0.64,36.33,11.12,1.82,3.81,0.47,0.48,0.61,0.81,0.67
1145,Kevon Looney,4.39,1.26,4.75,1.8,2.92,0.44,0.46,0.51,56.12,15.25,1.89,3.36,0.55,0.56,0.6,0.99,0.63
1146,Javonte Green,4.37,0.55,2.32,0.75,1.55,0.72,0.32,0.5,37.83,13.58,1.62,3.03,0.52,0.57,0.8,1.1,0.76
1147,Carsen Edwards,4.37,1.53,1.2,0.27,0.93,0.33,0.03,0.63,24.0,12.73,1.63,4.87,0.35,0.43,0.37,0.4,0.84
1148,Gustavo Ayón,4.36,1.24,4.3,1.38,2.92,0.7,0.44,0.92,38.0,15.36,2.0,3.62,0.55,0.55,0.38,0.96,0.4
1149,Charles Bassey,4.35,0.85,4.1,1.55,2.55,0.35,0.8,0.75,29.0,10.9,1.9,2.95,0.64,0.65,0.5,0.8,0.67
1150,Devin Robinson,4.35,0.45,3.95,1.45,2.5,0.8,0.45,0.15,4.0,13.3,1.85,3.8,0.46,0.46,0.65,1.0,0.64
1151,Keon Clark,4.35,0.75,4.55,1.1,3.45,0.5,0.95,0.6,41.0,17.9,1.9,4.3,0.42,0.42,0.55,0.8,0.66
1152,George Lynch,4.33,1.6,4.13,1.4,2.7,0.7,0.23,0.9,67.67,20.5,1.73,4.5,0.39,0.43,0.43,0.7,0.65
1153,Maurice Carter,4.33,0.4,1.07,0.17,0.9,0.0,0.0,0.97,6.67,11.17,1.13,3.5,0.32,0.37,1.73,2.1,0.78
1154,Shelden Williams,4.32,0.42,3.97,1.34,2.62,0.44,0.41,0.73,44.08,13.98,1.59,3.47,0.46,0.46,1.14,1.55,0.73
1155,Danny Fortson,4.32,0.24,4.18,1.66,2.44,0.24,0.08,1.06,34.4,12.9,1.34,2.72,0.49,0.49,1.64,2.06,0.78
1156,Damian Jones,4.32,0.57,2.97,0.98,1.99,0.27,0.63,0.62,26.67,13.0,1.68,2.54,0.64,0.66,0.86,1.22,0.68
1157,Jimmer Fredette,4.31,0.93,0.73,0.15,0.59,0.28,0.02,0.73,29.6,9.13,1.51,3.66,0.45,0.55,0.76,0.86,0.89
1158,John Wallace,4.3,0.4,1.6,0.3,1.3,0.1,0.2,0.6,37.0,9.9,1.6,3.9,0.42,0.44,0.8,1.1,0.78
1159,Brandon Goodwin,4.3,1.72,1.42,0.25,1.18,0.38,0.02,0.72,33.25,10.82,1.55,4.0,0.36,0.42,0.68,0.9,0.76
1160,Alexander Johnson,4.3,0.3,2.65,0.75,1.8,0.35,0.4,0.9,51.0,12.8,1.45,2.9,0.51,0.51,1.3,1.95,0.67
1161,Adreian Payne,4.3,0.48,2.92,0.78,2.15,0.43,0.2,0.73,23.17,13.27,1.72,4.05,0.44,0.46,0.72,1.07,0.67
1162,Justin Minaya,4.3,1.0,3.8,0.8,3.0,0.5,1.3,1.0,4.0,22.3,1.8,5.8,0.3,0.37,0.0,0.3,0.0
1163,Robert Hite,4.3,0.7,1.3,0.3,1.0,0.3,0.2,0.5,12.0,11.3,1.6,5.0,0.32,0.36,0.7,1.0,0.67
1164,Anthony Grundy,4.3,0.8,1.4,0.1,1.3,0.6,0.0,0.8,12.0,9.0,1.6,3.2,0.5,0.57,0.8,1.2,0.64
1165,Sonny Weems,4.28,1.05,1.62,0.3,1.35,0.3,0.07,0.92,37.67,13.78,1.83,4.25,0.4,0.43,0.43,0.7,0.57
1166,Melvin Ely,4.25,0.59,2.57,0.87,1.69,0.24,0.46,0.86,36.82,13.9,1.66,3.75,0.44,0.44,0.93,1.51,0.63
1167,Eric Piatkowski,4.25,0.63,1.27,0.25,1.0,0.23,0.07,0.55,39.17,11.7,1.48,3.57,0.4,0.51,0.53,0.63,0.82
1168,Pat Garrity,4.25,0.65,1.68,0.4,1.3,0.28,0.08,0.5,45.83,15.08,1.58,3.98,0.37,0.44,0.42,0.5,0.84
1169,David Andersen,4.25,0.45,2.55,0.62,1.92,0.18,0.22,0.6,35.75,11.18,1.72,3.82,0.46,0.49,0.48,0.7,0.7
1170,John Konchar,4.25,1.3,3.6,0.95,2.62,0.7,0.25,0.43,51.5,15.4,1.68,3.28,0.52,0.61,0.38,0.5,0.67
1171,Ignas Brazdeikis,4.25,0.82,2.23,0.52,1.72,0.17,0.13,0.53,12.83,12.83,1.62,4.42,0.26,0.3,0.53,0.75,0.77
1172,Ben Handlogten,4.25,0.5,3.15,1.2,1.95,0.25,0.2,0.75,19.0,12.1,1.75,3.4,0.52,0.52,0.75,1.2,0.6
1173,Shawn Bradley,4.23,0.4,3.77,1.3,2.47,0.53,1.33,0.5,74.67,14.87,1.63,3.27,0.49,0.49,0.97,1.23,0.78
1174,Matt Carroll,4.22,0.53,1.3,0.22,1.06,0.34,0.06,0.58,37.86,11.78,1.46,3.63,0.4,0.44,0.89,1.09,0.83
1175,Johan Petro,4.21,0.45,3.72,1.08,2.66,0.4,0.44,0.73,52.2,14.13,1.88,4.14,0.45,0.45,0.47,0.71,0.66
1176,Isaiah Hicks,4.2,0.8,2.3,0.65,1.7,0.2,0.6,0.6,10.5,12.0,1.55,3.35,0.48,0.49,1.0,1.35,0.73
1177,David Duke Jr.,4.2,0.85,2.15,0.95,1.25,0.5,0.15,0.6,22.5,12.7,1.7,4.15,0.41,0.44,0.65,0.85,0.76
1178,Jalen Jones,4.2,0.25,2.05,0.65,1.4,0.32,0.08,0.38,12.0,10.75,1.4,3.62,0.36,0.45,0.82,1.2,0.73
1179,Jaron Blossomgame,4.2,0.5,3.6,1.0,2.7,0.3,0.3,0.4,27.0,16.3,1.7,3.9,0.44,0.49,0.4,0.5,0.77
1180,Greg Foster,4.2,0.4,3.5,1.0,2.5,0.0,0.3,1.0,29.0,18.6,1.6,4.2,0.38,0.39,0.9,1.1,0.81
1181,Marcus Derrickson,4.2,0.1,1.2,0.7,0.5,0.0,0.1,0.3,11.0,6.1,1.5,3.0,0.48,0.64,0.4,0.5,0.8
1182,Reggie Evans,4.19,0.56,7.05,2.42,4.66,0.68,0.13,1.13,54.71,18.96,1.42,3.04,0.46,0.46,1.36,2.58,0.53
1183,Brandon Davies,4.18,0.82,2.58,1.08,1.5,0.55,0.28,0.92,26.25,13.08,1.62,4.05,0.39,0.42,0.78,1.18,0.67
1184,Austin Daye,4.18,0.64,2.08,0.36,1.72,0.32,0.3,0.55,33.67,11.2,1.56,4.01,0.38,0.45,0.46,0.61,0.74
1185,J.R. Bremer,4.18,1.92,1.25,0.3,0.95,0.42,0.05,0.8,34.0,14.2,1.5,5.08,0.28,0.34,0.52,0.72,0.69
1186,Chandler Hutchison,4.18,0.67,3.02,0.32,2.67,0.45,0.15,0.77,21.33,13.57,1.58,3.8,0.41,0.44,0.77,1.1,0.81
1187,Mikki Moore,4.18,0.67,2.89,1.05,1.85,0.21,0.43,0.72,35.47,14.33,1.62,3.12,0.46,0.46,0.92,1.21,0.78
1188,Sam Dekker,4.17,0.64,2.31,0.73,1.6,0.54,0.1,0.37,35.43,12.2,1.71,3.61,0.47,0.52,0.43,0.67,0.64
1189,Facundo Campazzo,4.17,2.7,1.4,0.23,1.13,1.0,0.2,0.83,46.0,15.53,1.27,3.67,0.32,0.44,0.73,0.97,0.72
1190,Elden Campbell,4.17,0.64,2.66,0.73,1.91,0.37,0.47,0.73,36.71,12.04,1.44,3.86,0.32,0.32,1.31,1.71,0.73
1191,Dale Davis,4.17,0.71,5.23,2.14,3.1,0.46,0.86,0.57,50.0,19.21,1.66,3.37,0.47,0.47,0.86,1.39,0.61
1192,Jared Jeffries,4.17,1.13,3.68,1.73,1.96,0.68,0.53,0.93,49.4,19.73,1.6,3.8,0.41,0.42,0.83,1.44,0.55
1193,Wes Iwundu,4.16,0.63,2.63,0.54,2.11,0.4,0.16,0.49,38.14,17.1,1.46,3.66,0.39,0.43,0.87,1.11,0.8
1194,Donald Sloan,4.16,2.35,1.54,0.29,1.27,0.33,0.03,0.99,27.4,13.93,1.62,4.14,0.38,0.41,0.68,0.92,0.73
1195,Eric Maynor,4.15,2.62,1.28,0.25,1.04,0.41,0.07,1.1,40.27,14.24,1.6,4.17,0.37,0.43,0.55,0.78,0.71
1196,Ian Clark,4.15,0.89,1.01,0.15,0.86,0.36,0.11,0.59,45.0,10.6,1.56,3.75,0.4,0.48,0.44,0.51,0.87
1197,Travis Wear,4.15,0.6,2.15,0.3,1.85,0.25,0.25,0.55,34.0,13.3,1.55,4.15,0.37,0.45,0.45,0.5,0.88
1198,Tyler Ennis,4.12,1.94,1.14,0.21,0.92,0.49,0.11,1.0,34.0,11.99,1.68,4.08,0.41,0.46,0.36,0.44,0.77
1199,Quincy Acy,4.12,0.55,3.02,0.78,2.25,0.36,0.37,0.55,39.82,13.81,1.41,3.34,0.42,0.48,0.82,1.13,0.72
1200,Scott Williams,4.12,0.38,2.84,0.94,1.92,0.44,0.34,0.4,34.8,11.84,1.82,4.02,0.43,0.43,0.46,0.62,0.68
1201,Sasha Pavlović,4.12,0.87,1.58,0.25,1.36,0.42,0.23,0.67,46.0,14.78,1.58,4.05,0.39,0.45,0.45,0.7,0.57
1202,Steven Hunter,4.11,0.17,2.99,1.14,1.86,0.13,0.94,0.6,49.57,13.77,1.67,3.0,0.54,0.54,0.77,1.66,0.46
1203,Alec Peters,4.1,0.6,1.9,0.4,1.5,0.1,0.1,0.2,20.0,11.3,1.4,3.7,0.38,0.5,0.4,0.5,0.8
1204,Josh Hall,4.1,1.3,2.8,0.3,2.5,0.2,0.0,1.2,21.0,16.0,1.4,4.7,0.3,0.32,1.0,2.1,0.5
1205,Jackie Butler,4.1,0.33,1.77,0.57,1.2,0.27,0.2,0.77,23.0,8.2,1.63,2.8,0.67,0.67,0.87,1.0,0.88
1206,Sean Lampley,4.1,0.55,1.75,0.45,1.25,0.1,0.1,0.5,22.5,10.1,1.45,2.85,0.54,0.54,1.2,1.75,0.68
1207,Kelvin Cato,4.1,0.37,4.03,1.16,2.89,0.41,0.83,0.74,39.43,15.16,1.57,3.41,0.44,0.44,0.94,1.37,0.69
1208,Nico Mannion,4.1,2.3,1.5,0.2,1.3,0.5,0.0,1.0,30.0,12.1,1.3,3.8,0.34,0.44,0.8,0.9,0.82
1209,James White,4.1,0.53,1.37,0.2,1.2,0.33,0.2,0.63,22.33,11.07,1.57,3.37,0.49,0.55,0.73,0.93,0.69
1210,Lynn Greer,4.1,1.3,0.7,0.0,0.6,0.4,0.0,0.4,41.0,10.5,1.5,3.4,0.43,0.5,0.7,0.8,0.84
1211,DeMarcus Nelson,4.1,1.0,1.8,0.5,1.4,0.7,0.2,1.2,13.0,13.2,1.8,4.2,0.44,0.44,0.4,1.1,0.36
1212,Eugene Jeter,4.1,2.6,1.1,0.1,1.0,0.5,0.0,0.8,62.0,13.8,1.7,4.2,0.41,0.42,0.6,0.7,0.9
1213,Treveon Graham,4.1,0.75,2.3,0.73,1.6,0.38,0.1,0.43,39.17,15.53,1.43,3.87,0.39,0.48,0.58,0.85,0.67
1214,Vladimir Stepania,4.1,0.4,5.0,1.95,3.05,0.45,0.45,0.7,60.5,15.5,1.65,3.95,0.42,0.42,0.7,1.3,0.57
1215,Quincy Douby,4.1,0.88,1.1,0.26,0.84,0.3,0.16,0.6,34.0,10.64,1.54,3.82,0.41,0.47,0.52,0.64,0.85
1216,Tariq Abdul-Wahad,4.1,1.5,2.9,1.0,1.9,0.4,0.2,0.5,14.0,14.6,1.9,4.1,0.47,0.47,0.2,0.4,0.5
1217,Stanislav Medvedenko,4.1,0.4,2.04,0.86,1.2,0.2,0.1,0.44,37.0,10.1,1.7,3.8,0.45,0.45,0.7,0.9,0.79
1218,Kevon Harris,4.1,0.5,2.1,0.8,1.2,0.5,0.1,0.6,34.0,13.4,1.4,3.1,0.44,0.51,0.9,1.2,0.76
1219,Ryan Broekhoff,4.1,0.55,2.0,0.25,1.75,0.2,0.15,0.4,29.5,10.7,1.35,3.25,0.41,0.57,0.4,0.5,0.83
1220,PJ Dozier,4.08,1.17,2.2,0.48,1.72,0.4,0.17,0.55,20.17,11.63,1.6,4.1,0.4,0.44,0.38,0.55,0.66
1221,Romeo Langford,4.08,0.6,1.93,0.63,1.28,0.42,0.27,0.38,31.5,15.05,1.57,3.63,0.43,0.48,0.63,1.08,0.61
1222,Gigi Datome,4.08,0.45,1.38,0.22,1.1,0.18,0.18,0.45,19.0,8.35,1.7,3.85,0.44,0.51,0.08,0.1,0.93
1223,Anthony Lamb,4.07,1.17,2.3,0.67,1.63,0.27,0.17,0.57,29.33,13.53,1.43,3.67,0.29,0.36,0.5,0.63,0.81
1224,Sam Merrill,4.07,0.8,1.33,0.13,1.2,0.37,0.0,0.2,13.67,9.77,1.4,3.6,0.4,0.53,0.27,0.4,0.83
1225,Tony Massenburg,4.07,0.33,2.87,0.97,1.9,0.27,0.3,0.8,59.33,12.87,1.6,3.57,0.44,0.44,0.87,1.17,0.74
1226,Moses Brown,4.06,0.06,3.69,1.3,2.36,0.26,0.4,0.5,25.5,9.06,1.56,2.69,0.57,0.57,0.9,1.69,0.53
1227,C.J. Williams,4.05,0.95,1.0,0.2,0.85,0.6,0.15,0.4,26.5,13.55,1.7,3.75,0.46,0.53,0.15,0.25,0.41
1228,Greg Ostertag,4.05,1.0,5.1,1.85,3.25,0.2,1.35,0.95,68.75,18.7,1.62,3.3,0.48,0.48,0.8,1.6,0.48
1229,CJ Elleby,4.05,0.9,2.5,0.75,1.75,0.4,0.2,0.6,44.0,13.3,1.45,3.75,0.39,0.44,0.7,0.95,0.72
1230,Willie Reed,4.04,0.28,2.82,0.96,1.86,0.18,0.52,0.36,38.8,9.86,1.7,2.74,0.7,0.7,0.62,1.06,0.57
1231,John Jenkins,4.04,0.7,1.23,0.17,1.09,0.12,0.05,0.43,24.0,10.69,1.47,3.37,0.48,0.6,0.52,0.59,0.87
1232,Josh Huestis,4.03,0.6,2.93,1.0,1.93,0.13,0.83,0.33,25.33,13.57,1.63,3.5,0.43,0.55,0.03,0.53,0.1
1233,Juan Toscano-Anderson,4.03,1.73,3.02,0.53,2.47,0.57,0.27,0.9,40.5,16.05,1.63,3.4,0.48,0.53,0.38,0.57,0.72
1234,Kedrick Brown,4.02,0.88,2.46,0.66,1.82,0.56,0.14,0.54,33.8,14.7,1.56,3.62,0.41,0.46,0.48,0.68,0.66
1235,Steve Kerr,4.0,0.9,0.8,0.2,0.6,0.4,0.0,0.5,75.0,12.7,1.5,3.4,0.43,0.52,0.4,0.5,0.88
1236,Chris Owens,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,3.0,0.67,0.67,0.0,0.0,
1237,Jalen Johnson,4.0,0.65,2.6,0.4,2.2,0.3,0.3,0.5,46.0,10.2,1.65,3.25,0.51,0.55,0.45,0.7,0.67
1238,Nick Richards,4.0,0.33,2.9,1.07,1.83,0.13,0.5,0.53,44.33,9.83,1.47,2.37,0.58,0.58,1.03,1.43,0.69
1239,Tom Gugliotta,4.0,1.24,3.71,1.16,2.56,0.7,0.27,0.97,33.0,17.34,1.73,4.39,0.38,0.38,0.5,0.64,0.77
