,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
371,Kel'el Ware,6.6,0.5,4.1,1.0,3.1,0.4,1.3,0.8,35.0,15.8,2.4,5.3,0.46,0.5,1.3,1.9,0.71
372,Dishon Jackson,6.6,0.35,4.2,1.45,2.7,0.3,1.05,1.0,24.5,18.3,2.35,4.6,0.52,0.52,1.9,2.9,0.65
373,Rosco Allen,6.52,0.85,3.25,0.78,2.45,0.82,0.18,1.0,24.25,19.77,2.02,5.35,0.29,0.34,1.62,2.28,0.7
374,Lucas Siewert,6.52,0.9,3.55,0.95,2.62,0.32,0.25,0.98,32.5,18.85,2.2,5.25,0.41,0.51,1.02,1.27,0.76
377,Dominique Collier,6.42,1.8,1.6,0.28,1.38,0.82,0.1,1.42,30.25,20.02,2.0,5.42,0.36,0.46,1.45,2.02,0.71
378,Richard Amardi,6.4,0.4,3.9,1.2,2.7,0.7,0.5,1.1,34.0,16.1,2.6,5.0,0.52,0.52,1.2,2.1,0.56
379,Dexter Akanno,6.4,1.2,2.25,0.25,2.0,0.5,0.05,1.65,30.5,22.9,2.15,5.95,0.36,0.43,1.2,1.7,0.72
380,Kenny Wooten,6.35,0.45,4.65,1.35,3.3,0.5,2.4,1.15,35.0,21.9,2.6,4.1,0.64,0.64,1.2,1.85,0.63
381,Michael O'Connell,6.33,3.17,2.73,0.43,2.27,1.07,0.03,1.73,29.67,26.27,2.33,5.7,0.41,0.45,1.17,1.63,0.71
382,Brandon Angel,6.33,0.9,2.87,0.67,2.23,0.37,0.13,1.13,27.33,18.27,2.23,4.8,0.43,0.5,1.13,1.43,0.87
383,Dalen Terry,6.3,2.7,4.0,1.0,3.05,0.95,0.35,1.3,31.5,24.25,2.3,4.9,0.46,0.53,1.05,1.55,0.68
384,Riley Battin,6.3,1.27,3.62,0.98,2.62,0.38,0.08,0.85,29.5,21.2,2.15,5.2,0.41,0.5,1.05,1.38,0.78
385,Dominic Artis,6.3,2.7,2.05,0.45,1.65,1.15,0.2,1.85,26.5,20.35,2.15,6.0,0.36,0.41,1.25,1.8,0.68
386,Grant Anticevich,6.22,0.92,4.12,0.84,3.32,0.3,0.26,1.18,27.8,22.16,2.42,6.18,0.38,0.44,0.6,0.76,0.8
387,Malik Dime,6.2,0.45,5.55,2.3,3.25,0.45,2.5,0.95,27.0,21.35,2.4,4.25,0.56,0.56,1.4,2.1,0.68
388,Stefan Nastic,6.2,0.72,3.08,1.1,1.92,0.18,0.57,1.2,30.25,15.7,2.12,4.62,0.41,0.42,1.9,2.65,0.71
389,Andrej Jakimovski,6.2,1.23,4.2,1.17,3.03,0.5,0.2,1.17,28.33,23.6,2.1,5.93,0.35,0.47,0.6,0.93,0.64
390,Marcus Sheffield,6.1,1.03,1.67,0.3,1.4,0.6,0.1,1.0,28.67,16.97,2.0,5.23,0.38,0.46,1.27,1.63,0.79
391,Michael Rataj,6.1,1.0,4.1,1.4,2.7,0.7,0.3,1.1,32.0,20.9,2.3,5.3,0.44,0.49,0.9,1.5,0.6
392,Chris Colvin,6.05,3.0,2.9,0.55,2.3,0.95,0.05,2.45,29.5,23.95,2.0,5.4,0.38,0.43,1.45,2.7,0.53
395,Rivaldo Soares,5.95,1.25,3.15,1.1,2.05,0.4,0.25,1.15,35.5,23.05,2.1,5.3,0.41,0.47,1.15,1.45,0.77
396,Ehab Amin,5.9,1.2,3.1,0.6,2.5,1.5,0.1,1.0,37.0,17.9,2.1,5.6,0.37,0.45,0.8,1.3,0.65
397,De'Quon Lake,5.85,0.1,4.45,1.7,2.75,0.3,1.05,0.55,32.5,15.1,2.3,3.15,0.74,0.74,1.2,1.8,0.65
398,Elijah Weaver,5.85,2.1,2.05,0.25,1.8,0.55,0.05,1.75,29.5,21.3,2.15,5.15,0.42,0.5,0.8,1.35,0.66
399,Marvin Cannon,5.85,0.5,2.9,1.05,1.85,0.35,0.5,0.8,26.5,17.85,1.7,4.1,0.4,0.46,2.05,2.5,0.8
400,Marcus Capers,5.8,2.2,4.9,1.6,3.3,0.7,0.8,1.5,37.0,29.6,2.1,3.6,0.58,0.58,1.5,2.4,0.66
401,Dylan Ennis,5.8,1.9,2.7,0.5,2.2,0.55,0.2,1.25,21.0,19.35,2.0,4.95,0.34,0.38,1.1,1.45,0.74
402,Cole Bajema,5.77,0.43,2.57,0.4,2.13,0.6,0.3,0.8,29.0,21.5,1.8,4.8,0.37,0.48,1.13,1.4,0.8
403,Derryck Thornton,5.75,2.75,2.1,0.25,1.8,0.95,0.15,1.7,28.5,20.95,2.15,5.7,0.37,0.41,1.0,1.4,0.76
404,Willie Atwood,5.7,0.9,3.0,1.1,1.95,0.35,0.2,0.7,31.5,19.35,1.6,4.25,0.37,0.45,1.75,2.4,0.7
406,Makale Foreman,5.65,1.2,1.05,0.2,0.85,0.45,0.0,0.8,30.0,16.75,1.9,5.55,0.34,0.44,0.8,0.9,0.85
407,Dakarai Tucker,5.62,0.62,1.95,0.32,1.62,0.38,0.25,0.55,31.25,17.48,1.95,4.35,0.45,0.58,0.6,0.75,0.76
408,David Singleton,5.56,0.92,1.8,0.24,1.58,0.64,0.14,0.4,32.8,19.94,1.84,4.26,0.43,0.59,0.6,0.8,0.74
409,Cedric Martin,5.55,1.95,2.75,0.45,2.3,0.9,0.25,1.2,30.5,29.15,1.7,4.7,0.37,0.48,1.05,1.75,0.59
410,Jayce Johnson,5.53,0.27,5.8,1.87,3.97,0.23,0.87,1.03,30.33,17.0,2.2,3.9,0.56,0.56,1.13,2.33,0.49
411,Nate Tomlinson,5.5,3.0,2.0,0.1,1.9,0.9,0.0,1.6,36.0,29.7,1.7,4.3,0.39,0.51,1.2,1.7,0.7
412,Brendon Lavender,5.5,0.8,1.1,0.1,0.9,0.2,0.1,0.5,35.0,16.1,1.8,3.8,0.47,0.68,0.3,0.5,0.62
413,Glen Dean,5.5,2.1,2.1,0.1,2.0,0.5,0.0,1.5,33.0,25.4,1.7,4.8,0.34,0.45,1.1,1.5,0.76
414,Shawn Kemp Jr.,5.5,0.12,2.28,1.08,1.2,0.15,0.52,0.75,28.5,16.75,2.33,4.03,0.56,0.56,0.9,1.5,0.63
416,Parker Jackson-Cartwright,5.45,3.45,1.98,0.25,1.7,0.88,0.1,1.32,33.5,21.92,1.78,4.15,0.43,0.53,1.05,1.52,0.69
420,Dexter Kernich-Drew,5.4,0.75,1.6,0.38,1.25,0.22,0.18,0.85,30.75,18.2,1.83,4.5,0.4,0.51,0.7,0.95,0.71
421,DJ Rodman,5.4,0.88,3.88,1.48,2.4,0.42,0.15,0.68,27.75,21.55,1.75,4.45,0.38,0.48,0.95,1.25,0.74
422,Isaiah White,5.3,0.65,2.8,0.9,1.9,0.75,0.15,0.85,28.0,16.0,1.8,4.25,0.4,0.46,1.15,1.9,0.61
423,Jaron Hopkins,5.3,1.15,2.9,0.7,2.25,0.9,0.1,1.4,33.5,19.55,2.0,4.65,0.43,0.49,0.8,1.55,0.52
426,Jervae Robinson,5.25,1.65,2.25,0.4,1.85,0.6,0.05,1.25,32.0,22.35,1.95,5.3,0.37,0.45,0.55,0.7,0.73
427,Warren Washington,5.25,0.9,4.15,1.3,2.85,0.25,1.05,0.9,30.5,17.35,2.1,3.65,0.55,0.55,1.15,1.8,0.58
428,Ian Martinez,5.2,0.8,1.9,0.2,1.6,0.6,0.7,0.8,25.0,15.8,1.8,3.7,0.5,0.55,1.0,1.2,0.84
430,Grant Jerrett,5.2,0.5,3.6,1.1,2.5,0.5,1.0,0.6,34.0,17.8,1.9,4.5,0.41,0.51,0.5,0.6,0.82
431,Kendal Manuel,5.2,0.95,1.8,0.25,1.55,0.6,0.1,1.1,30.5,19.75,1.8,4.65,0.39,0.5,0.6,0.85,0.66
432,Kobe Johnson,5.2,1.7,3.0,0.75,2.25,1.4,0.3,1.1,30.0,18.2,1.75,3.9,0.4,0.46,1.15,1.4,0.8
433,Ethan Anderson,5.2,3.03,2.3,0.5,1.83,0.6,0.2,1.73,30.0,22.3,1.97,5.07,0.38,0.44,0.77,1.37,0.51
434,Viont'e Daniels,5.15,1.68,1.55,0.35,1.2,0.45,0.15,0.72,25.5,21.25,1.72,4.05,0.41,0.56,0.42,0.57,0.55
435,Jalen Celestine,5.15,0.75,2.4,0.7,1.7,0.4,0.1,0.8,26.5,18.9,1.95,4.6,0.41,0.51,0.6,0.75,0.8
436,Darin Johnson,5.15,0.65,1.6,0.4,1.2,0.35,0.2,0.85,28.5,16.65,1.5,4.55,0.33,0.37,1.8,2.25,0.78
437,Tre'Shaun Fletcher,5.13,0.8,2.17,0.7,1.43,0.3,0.17,1.0,29.33,15.87,1.7,4.1,0.42,0.49,1.07,1.37,0.74
438,Johnathan Loyd,5.1,3.5,1.6,0.13,1.47,1.13,0.07,1.7,35.0,21.63,1.57,4.03,0.39,0.45,1.43,1.93,0.73
439,Tory Stewart-Miller,5.08,0.28,3.88,1.25,2.6,0.22,0.25,1.3,25.25,15.6,1.85,3.5,0.54,0.54,1.35,2.28,0.61
440,Zach Reichle,5.08,1.7,2.4,0.45,1.95,0.57,0.08,1.1,31.25,20.58,1.52,3.98,0.36,0.47,1.18,1.52,0.77
441,Langston Morris-Walker,5.08,0.7,2.48,0.62,1.85,0.5,0.02,0.65,29.5,18.75,1.65,4.53,0.37,0.46,1.02,1.48,0.67
444,Olaf Schaftenaar,5.05,1.05,2.17,0.45,1.72,0.32,0.22,0.8,30.5,18.92,1.62,4.38,0.37,0.49,0.7,0.88,0.82
445,Eric Jacobsen,5.03,0.5,3.65,1.6,2.1,0.25,0.68,0.95,32.5,17.23,1.8,3.18,0.55,0.55,1.38,2.3,0.58
446,Lars Thiemann,5.03,0.38,3.45,1.2,2.28,0.32,0.48,1.15,30.75,16.68,1.9,3.62,0.54,0.54,1.25,1.88,0.63
450,Dominic Green,4.92,0.55,2.0,0.48,1.5,0.35,0.32,0.62,32.0,19.0,1.65,4.8,0.34,0.46,0.55,0.82,0.67
451,Milan Acquaah,4.9,1.9,1.8,0.2,1.6,0.6,0.0,2.3,30.0,17.5,1.7,4.5,0.39,0.44,0.9,1.7,0.54
452,Julian Hammond III,4.9,1.55,1.9,0.4,1.5,0.7,0.1,1.3,32.0,16.4,1.6,4.25,0.38,0.46,0.95,1.2,0.77
454,Parker Van Dyke,4.9,1.38,1.27,0.1,1.18,0.52,0.08,0.6,30.0,17.48,1.7,4.2,0.41,0.53,0.35,0.48,0.73
455,Alfred Hollins,4.88,1.0,2.82,0.68,2.15,0.68,0.15,1.05,24.0,16.15,1.7,4.0,0.44,0.49,1.02,1.7,0.6
458,Joel Brown,4.82,2.82,2.85,0.5,2.33,0.92,0.1,1.75,30.5,26.08,1.85,4.5,0.41,0.44,0.8,1.65,0.48
459,Jordan Railey,4.8,0.8,2.85,1.1,1.8,0.45,1.0,1.1,31.0,16.3,2.0,4.25,0.46,0.46,0.7,1.8,0.39
460,Taeshon Cherry,4.8,0.37,2.77,0.73,2.0,0.53,0.37,0.4,20.67,17.4,1.73,4.77,0.37,0.47,0.3,0.47,0.66
464,Princeton Onwas,4.8,0.8,2.6,0.5,2.0,0.8,0.3,1.0,31.0,17.9,1.8,3.6,0.51,0.54,0.9,2.2,0.42
465,Casey Benson,4.8,2.33,1.97,0.3,1.6,0.63,0.0,0.7,37.67,23.07,1.6,3.77,0.42,0.52,0.87,1.2,0.72
466,Desmond Simmons,4.77,0.77,5.3,2.0,3.27,0.73,0.2,0.93,30.33,20.9,1.67,4.03,0.42,0.43,1.27,1.87,0.69
468,Jeff Pollard,4.72,0.48,2.55,0.88,1.65,0.3,0.12,0.57,27.5,16.1,1.88,3.48,0.53,0.55,0.88,1.2,0.7
470,Chanse Creekmur,4.7,0.6,2.3,0.5,1.8,0.6,0.3,0.7,30.0,24.1,1.6,4.1,0.39,0.55,0.2,0.3,0.7
472,Dzmitry Ryuny,4.7,0.9,3.9,0.6,3.3,1.0,0.6,1.2,32.0,19.6,1.7,3.8,0.45,0.57,0.3,0.6,0.55
474,Bryce Peters,4.7,1.0,1.4,0.3,1.1,0.4,0.0,0.7,24.0,15.8,1.7,4.3,0.39,0.46,0.8,1.5,0.56
477,Jonah Bolden,4.6,1.1,4.8,1.2,3.7,0.7,0.9,0.8,31.0,21.7,1.6,4.0,0.42,0.45,1.1,1.5,0.73
478,Kylan Boswell,4.6,1.6,1.6,0.1,1.4,0.7,0.0,0.8,35.0,15.2,1.7,3.7,0.45,0.57,0.4,0.5,0.79
480,Sam Alajiki,4.6,0.55,2.75,0.65,2.1,0.35,0.4,0.8,29.5,18.25,1.55,3.9,0.42,0.55,0.5,0.85,0.59
481,Jalen Gabbidon,4.6,1.1,2.0,0.4,1.6,0.7,0.4,0.9,27.0,17.5,1.6,4.0,0.39,0.45,1.1,1.5,0.71
482,Jaelen House,4.6,1.35,1.95,0.3,1.65,1.45,0.05,1.0,25.5,17.35,1.5,4.5,0.33,0.42,0.75,1.0,0.73
484,Juhwan Harris-Dyson,4.57,0.9,2.4,0.93,1.5,0.87,0.23,1.37,24.33,16.63,1.73,3.87,0.45,0.45,1.07,1.87,0.57
485,Nique Clifford,4.53,1.07,2.93,0.63,2.3,0.57,0.47,1.07,27.33,16.3,1.67,4.37,0.32,0.38,0.7,1.13,0.62
488,Austin Nunez,4.5,0.9,1.1,0.3,0.9,0.7,0.0,1.2,28.0,16.3,1.6,3.8,0.42,0.51,0.6,0.8,0.82
490,Kareem Storey,4.5,3.1,1.9,0.2,1.7,0.8,0.0,2.6,31.0,23.9,1.3,3.6,0.35,0.39,1.6,2.4,0.68
491,Ben Carlson,4.5,0.4,4.6,1.6,3.0,0.2,0.2,0.8,32.0,19.2,1.8,3.9,0.47,0.52,0.4,1.0,0.39
492,Aljaz Kunc,4.47,0.43,3.1,0.87,2.2,0.53,0.27,0.6,27.67,16.3,1.5,3.77,0.4,0.49,0.87,1.07,0.78
494,Chandler Lawson,4.45,1.05,3.45,1.1,2.35,0.6,0.45,0.8,29.5,18.8,1.8,3.5,0.51,0.53,0.7,1.3,0.57
495,Robert Cartwright,4.43,2.17,1.43,0.23,1.27,0.63,0.0,1.0,31.33,17.9,1.53,4.27,0.36,0.44,0.73,1.0,0.72
501,Hameir Wright,4.3,1.02,3.32,0.75,2.6,0.65,1.1,1.32,30.5,20.6,1.38,4.03,0.34,0.43,0.7,1.2,0.59
503,Ethan Wright,4.3,0.8,2.1,0.4,1.7,0.6,0.2,0.8,35.0,15.6,1.5,3.9,0.39,0.5,0.5,0.7,0.68
504,Alexis Moore,4.3,1.5,2.0,0.3,1.8,0.6,0.1,1.3,32.0,24.8,1.5,5.3,0.29,0.36,0.4,0.8,0.58
506,Maddox Daniels,4.25,0.85,1.85,0.3,1.5,0.35,0.05,0.65,31.5,15.75,1.45,3.85,0.38,0.52,0.3,0.45,0.64
507,Gianni Hunt,4.23,1.97,1.97,0.2,1.7,0.77,0.0,1.43,23.67,19.37,1.47,4.6,0.32,0.38,0.77,0.93,0.76
509,Brennan Rigsby,4.2,0.8,2.3,0.6,1.7,0.7,0.2,0.6,21.0,17.8,1.6,4.0,0.4,0.48,0.3,0.4,0.78
511,Darion Clark,4.15,0.55,5.1,1.75,3.4,0.3,0.5,1.15,29.0,16.55,1.5,3.45,0.44,0.44,1.1,2.05,0.51
512,Ahmaad Rorie,4.1,1.8,2.2,0.4,1.8,0.2,0.1,1.0,36.0,18.8,1.4,3.5,0.42,0.48,0.8,1.1,0.74
515,Deleon Brown,4.1,0.73,1.03,0.23,0.83,0.43,0.13,0.87,21.0,17.1,1.33,3.93,0.35,0.43,0.7,1.07,0.66
517,Nate Roberts,4.03,0.3,5.0,1.93,3.03,0.43,0.43,0.93,25.67,17.6,1.6,3.07,0.53,0.53,0.83,1.73,0.45
519,Dustin Thomas,4.0,0.7,2.5,0.85,1.6,0.3,0.2,1.25,33.5,15.9,1.4,3.3,0.43,0.46,0.95,1.6,0.61
523,Elijah Parquet,3.98,0.92,1.62,0.4,1.23,0.5,0.52,0.82,26.25,19.58,1.38,3.3,0.39,0.47,0.75,0.98,0.7
525,Kymany Houinsou,3.9,1.4,2.5,1.0,1.5,0.3,0.4,1.5,34.0,16.4,1.5,3.6,0.41,0.43,0.8,1.3,0.65
527,Amauri Hardy,3.9,2.2,1.3,0.0,1.2,0.2,0.1,1.1,28.0,19.5,1.6,3.9,0.41,0.44,0.4,0.6,0.65
530,Xavier Talton,3.88,1.4,1.78,0.25,1.55,0.52,0.1,1.1,33.75,17.73,1.25,3.48,0.38,0.47,0.72,0.98,0.69
535,Jarrett Mann,3.7,2.0,2.9,1.0,1.9,0.7,0.0,1.5,36.0,19.4,1.2,3.2,0.37,0.37,1.4,2.2,0.61
538,Alonzo Gaffney,3.7,0.75,3.25,1.0,2.25,0.4,0.95,0.65,33.0,19.2,1.5,3.7,0.39,0.45,0.3,0.6,0.49
542,Myles Johnson,3.6,0.7,5.4,2.5,2.9,0.6,1.3,1.0,35.0,18.1,1.5,2.3,0.63,0.63,0.7,1.3,0.53
548,Sam Singer,3.5,2.17,2.2,0.35,1.88,0.55,0.1,1.1,33.25,18.32,1.38,3.28,0.41,0.46,0.48,0.92,0.51
555,Kingsley Okoroh,3.45,0.55,3.75,1.4,2.35,0.28,1.58,0.95,31.75,17.55,1.35,2.95,0.49,0.49,0.72,1.25,0.52
556,Jamiya Neal,3.45,1.05,2.3,0.3,2.05,0.75,0.2,0.9,30.5,15.4,1.25,3.55,0.33,0.39,0.55,0.8,0.66
560,Dwight Tarwater,3.4,0.5,2.9,0.8,2.1,0.2,0.1,0.5,33.0,18.8,1.3,3.3,0.38,0.49,0.2,0.2,0.83
562,DJ Haley,3.4,0.2,3.5,1.3,2.2,0.1,0.6,0.4,31.0,15.9,1.4,2.3,0.6,0.6,0.7,1.6,0.43
563,Lawson Lovering,3.4,0.75,3.3,1.3,2.0,0.5,0.6,1.3,26.0,16.8,1.35,3.0,0.43,0.43,0.65,1.6,0.43
573,Francis Okoro,3.2,0.2,3.7,1.5,2.15,0.25,0.65,0.7,33.0,15.4,1.2,2.45,0.5,0.5,0.7,1.55,0.47
574,Sabatino Chen,3.2,0.85,1.6,0.6,1.05,0.55,0.1,0.8,34.0,16.65,1.25,2.8,0.47,0.5,0.5,0.85,0.61
589,Anthony Odunsi,3.0,0.6,1.3,0.1,1.2,0.4,0.0,1.2,29.0,15.1,0.9,2.4,0.36,0.39,1.1,1.7,0.67
595,Tyrone Nared,2.9,0.8,3.0,1.0,2.0,0.6,0.6,0.8,28.0,15.9,0.9,2.2,0.41,0.48,0.8,1.1,0.73
601,Chris Osten,2.7,0.2,2.3,1.1,1.3,0.2,0.7,0.4,24.0,16.0,1.2,2.0,0.6,0.6,0.4,1.0,0.39
607,Ny Redding,2.65,2.35,1.4,0.2,1.2,0.35,0.05,1.35,30.0,15.7,0.8,2.1,0.35,0.39,1.0,1.25,0.77
613,Brandon Smith,2.6,1.95,1.3,0.4,0.95,0.65,0.0,1.4,29.0,16.8,0.9,2.65,0.34,0.38,0.6,1.0,0.62
644,Lazar Nikolic,2.3,1.0,2.3,0.4,2.0,0.3,0.2,0.9,31.0,15.5,0.9,2.3,0.38,0.44,0.3,0.7,0.48
